"시점","항공사별(1)","도착출발별(1)",운항 (편),여객 (명),화물 (톤)
"2014.10","이스타항공","출발",1505,222283,1568
"2014.10","외항사","도착",6647,991257,41726
"2014.10","외항사","출발",6642,1006578,53283
"2014.11","아시아나항공","도착",6227,976867,39522
"2014.11","아시아나항공","출발",6228,978644,42080
"2014.11","에어부산","도착",2129,304500,2461
"2014.11","에어부산","출발",2128,304629,2464
"2014.11","에어인천","도착",47,0,242
"2014.11","에어인천","출발",47,0,481
"2014.11","제주항공","도착",2368,401793,2768
"2014.11","제주항공","출발",2368,404096,2945
"2014.11","진에어","도착",1295,225599,2039
"2014.11","진에어","출발",1298,227508,2138
"2014.11","대한항공","도착",8234,1195970,74234
"2014.11","대한항공","출발",8232,1190298,80613
"2014.11","티웨이항공","도착",1547,257560,1472
"2014.11","티웨이항공","출발",1545,257953,1552
"2014.11","이스타항공","도착",1477,210623,1328
"2014.11","이스타항공","출발",1477,211607,1467
"2014.11","외항사","도착",6187,873839,40216
"2014.11","외항사","출발",6180,879344,52439
"2014.12","아시아나항공","도착",6261,921692,40475
"2014.12","아시아나항공","출발",6266,926637,41670
"2014.12","에어부산","도착",2131,276447,2533
"2014.12","에어부산","출발",2135,277543,2536
"2014.12","에어인천","도착",47,0,210
"2014.12","에어인천","출발",47,0,468
"2014.12","제주항공","도착",2511,390721,2773
"2014.12","제주항공","출발",2515,395344,2844
"2014.12","진에어","도착",1425,237695,2440
"2014.12","진에어","출발",1427,241275,2486
"2014.12","대한항공","도착",8339,1153027,73487
"2014.12","대한항공","출발",8336,1146121,76596
"2014.12","티웨이항공","도착",1428,213364,1236
"2014.12","티웨이항공","출발",1435,216445,1283
"2014.12","이스타항공","도착",1528,203070,1364
"2014.12","이스타항공","출발",1530,206342,1509
"2014.12","외항사","도착",6373,891156,40503
"2014.12","외항사","출발",6377,934444,49964
"2015.01","아시아나항공","도착",6333,988910,38419
"2015.01","아시아나항공","출발",6333,1003157,40534
"2015.01","에어부산","도착",2153,305652,2689
"2015.01","에어부산","출발",2154,307087,2659
"2015.01","에어인천","도착",44,0,191
"2015.01","에어인천","출발",44,0,358
"2015.01","제주항공","도착",2560,440359,2946
"2015.01","제주항공","출발",2559,445896,2993
"2015.01","진에어","도착",1498,259739,2496
"2015.01","진에어","출발",1497,261530,2494
"2015.01","대한항공","도착",8552,1257910,68315
"2015.01","대한항공","출발",8562,1294800,73436
"2015.01","티웨이항공","도착",1618,265619,1527
"2015.01","티웨이항공","출발",1617,266633,1505
"2015.01","이스타항공","도착",1426,205132,1372
"2015.01","이스타항공","출발",1425,208383,1479
"2015.01","외항사","도착",6712,992994,39137
"2015.01","외항사","출발",6720,1030780,48474
"2015.02","아시아나항공","도착",5826,986789,37171
"2015.02","아시아나항공","출발",5825,948813,38015
"2015.02","에어부산","도착",1988,295930,2645
"2015.02","에어부산","출발",1988,293244,2605
"2015.02","에어인천","도착",33,0,197
"2015.02","에어인천","출발",33,0,288
"2015.02","제주항공","도착",2336,404369,2845
"2015.02","제주항공","출발",2334,400094,2756
"2015.02","진에어","도착",1286,230022,2271
"2015.02","진에어","출발",1286,224200,2167
"2015.02","대한항공","도착",7827,1284846,71202
"2015.02","대한항공","출발",7825,1234470,72598
"2015.02","티웨이항공","도착",1487,248283,1487
"2015.02","티웨이항공","출발",1487,246722,1445
"2015.02","이스타항공","도착",1291,196985,1382
"2015.02","이스타항공","출발",1290,197107,1447
"2015.02","외항사","도착",6104,988818,37796
"2015.02","외항사","출발",6097,944648,43078
"2015.03","아시아나항공","도착",6282,971777,41687
"2015.03","아시아나항공","출발",6276,969898,41882
"2015.03","에어부산","도착",2243,318654,2606
"2015.03","에어부산","출발",2241,317168,2586
"2015.03","에어인천","도착",50,0,215
"2015.03","에어인천","출발",50,0,462
"2015.03","제주항공","도착",2527,416160,2770
"2015.03","제주항공","출발",2529,415690,2755
"2015.03","진에어","도착",1647,297479,3713
"2015.03","진에어","출발",1644,295801,3678
"2015.03","대한항공","도착",8567,1298598,79932
"2015.03","대한항공","출발",8554,1284688,81827
"2015.03","티웨이항공","도착",1612,250135,1417
"2015.03","티웨이항공","출발",1608,249848,1406
"2015.03","이스타항공","도착",1456,207430,1259
"2015.03","이스타항공","출발",1451,207030,1365
"2015.03","외항사","도착",6573,974266,45018
"2015.03","외항사","출발",6580,935740,53325
"2015.04","아시아나항공","도착",6154,1052597,39946
"2015.04","아시아나항공","출발",6156,1047491,39776
"2015.04","에어부산","도착",2267,351373,2531
"2015.04","에어부산","출발",2271,353025,2550
"2015.04","에어인천","도착",48,0,374
"2015.04","에어인천","출발",48,0,379
"2015.04","제주항공","도착",2678,461221,3180
"2015.04","제주항공","출발",2680,462756,3099
"2015.04","진에어","도착",1901,378074,3636
"2015.04","진에어","출발",1902,378271,3668
"2015.04","대한항공","도착",8759,1459196,74596
"2015.04","대한항공","출발",8774,1465035,75716
"2015.04","티웨이항공","도착",1639,282606,1657
"2015.04","티웨이항공","출발",1638,283010,1692
"2015.04","이스타항공","도착",1491,229402,1412
"2015.04","이스타항공","출발",1491,231570,1577
"2015.04","외항사","도착",6424,978245,42217
"2015.04","외항사","출발",6424,994565,50388
"2015.05","아시아나항공","도착",6434,1058071,38441
"2015.05","아시아나항공","출발",6441,1046129,38097
"2015.05","에어부산","도착",2349,356959,2489
"2015.05","에어부산","출발",2347,355925,2459
"2015.05","에어인천","도착",43,0,301
"2015.05","에어인천","출발",43,0,397
"2015.05","제주항공","도착",2918,487807,3187
"2015.05","제주항공","출발",2917,489338,3138
"2015.05","진에어","도착",2031,383221,3435
"2015.05","진에어","출발",2030,382317,3463
"2015.05","대한항공","도착",9254,1555033,72635
"2015.05","대한항공","출발",9256,1529621,73365
"2015.05","티웨이항공","도착",1744,282893,1627
"2015.05","티웨이항공","출발",1743,283423,1662
"2015.05","이스타항공","도착",1544,229710,1353
"2015.05","이스타항공","출발",1544,231419,1499
"2015.05","외항사","도착",6850,1041444,46150
"2015.05","외항사","출발",6841,1028127,48418
"2015.06","아시아나항공","도착",5847,752130,35870
"2015.06","아시아나항공","출발",5833,761333,34829
"2015.06","에어부산","도착",2283,290910,1985
"2015.06","에어부산","출발",2281,292664,1957
"2015.06","에어인천","도착",52,0,382
"2015.06","에어인천","출발",52,0,491
"2015.06","제주항공","도착",2900,433578,2739
"2015.06","제주항공","출발",2900,442187,2717
"2015.06","진에어","도착",1738,299813,2767
"2015.06","진에어","출발",1740,304862,2773
"2015.06","대한항공","도착",8563,1140309,67935
"2015.06","대한항공","출발",8555,1153463,67410
"2015.06","티웨이항공","도착",1489,200847,1100
"2015.06","티웨이항공","출발",1490,204572,1106
"2015.06","이스타항공","도착",1352,172638,985
"2015.06","이스타항공","출발",1355,177947,1054
"2015.06","외항사","도착",5792,659854,39889
"2015.06","외항사","출발",5809,751866,42696
"2015.07","아시아나항공","도착",5774,873191,37835
"2015.07","아시아나항공","출발",5785,880257,38706
"2015.07","에어부산","도착",2256,319022,3556
"2015.07","에어부산","출발",2258,320115,2163
"2015.07","에어인천","도착",53,0,383
"2015.07","에어인천","출발",53,0,496
"2015.07","제주항공","도착",3007,514152,3341
"2015.07","제주항공","출발",3009,520114,3150
"2015.07","진에어","도착",1822,334297,2845
"2015.07","진에어","출발",1825,338215,2744
"2015.07","대한항공","도착",8186,1232957,69789
"2015.07","대한항공","출발",8197,1263179,70809
"2015.07","티웨이항공","도착",1663,269203,1401
"2015.07","티웨이항공","출발",1664,272565,1380
"2015.07","이스타항공","도착",1474,224431,1342
"2015.07","이스타항공","출발",1478,229186,1333
"2015.07","외항사","도착",5047,693565,39772
"2015.07","외항사","출발",5045,737827,42047
"2015.08","아시아나항공","도착",6351,1121227,38319
"2015.08","아시아나항공","출발",6344,1080002,40851
"2015.08","에어부산","도착",2399,370558,4413
"2015.08","에어부산","출발",2402,366254,2478
"2015.08","에어인천","도착",43,0,222
"2015.08","에어인천","출발",43,0,368
"2015.08","제주항공","도착",3099,558963,3787
"2015.08","제주항공","출발",3097,552998,3497
"2015.08","진에어","도착",2051,411344,3677
"2015.08","진에어","출발",2048,403949,3454
"2015.08","대한항공","도착",9274,1633347,74089
"2015.08","대한항공","출발",9259,1578214,76035
"2015.08","티웨이항공","도착",1688,298762,1718
"2015.08","티웨이항공","출발",1684,294526,1618
"2015.08","이스타항공","도착",1652,264037,1745
"2015.08","이스타항공","출발",1649,260358,1693
"2015.08","외항사","도착",5696,959548,40727
"2015.08","외항사","출발",5690,883022,44046
"2015.09","아시아나항공","도착",6138,958253,38125
"2015.09","아시아나항공","출발",6149,961229,40575
"2015.09","에어부산","도착",2295,338794,3786
"2015.09","에어부산","출발",2298,338670,2349
"2015.09","에어인천","도착",48,0,353
"2015.09","에어인천","출발",48,0,519
"2015.09","제주항공","도착",2937,493561,3284
"2015.09","제주항공","출발",2940,494791,3187
"2015.09","진에어","도착",2242,424302,3909
"2015.09","진에어","출발",2247,427751,3841
"2015.09","대한항공","도착",8874,1367586,69196
"2015.09","대한항공","출발",8890,1368876,74620
"2015.09","티웨이항공","도착",1629,256546,1403
"2015.09","티웨이항공","출발",1631,258280,1454
"2015.09","이스타항공","도착",1496,222741,1408
"2015.09","이스타항공","출발",1498,224442,1480
"2015.09","외항사","도착",6316,891649,40400
"2015.09","외항사","출발",6321,875706,48676
"2015.10","아시아나항공","도착",6429,1092392,41926
"2015.10","아시아나항공","출발",6433,1090371,43038
"2015.10","에어부산","도착",2419,383069,4119
"2015.10","에어부산","출발",2418,382506,2638
"2015.10","에어인천","도착",61,0,430
"2015.10","에어인천","출발",61,0,720
"2015.10","제주항공","도착",2967,529123,3651
"2015.10","제주항공","출발",2965,528162,3581
"2015.10","진에어","도착",2393,463808,4306
"2015.10","진에어","출발",2394,463112,4214
"2015.10","대한항공","도착",9101,1548011,75028
"2015.10","대한항공","출발",9105,1542699,77520
"2015.10","티웨이항공","도착",1686,288638,1666
"2015.10","티웨이항공","출발",1691,290822,1729
"2015.10","이스타항공","도착",1755,279015,1734
"2015.10","이스타항공","출발",1755,280988,1891
"2015.10","외항사","도착",6743,1023158,43541
"2015.10","외항사","출발",6740,1020041,52815
"2015.11","아시아나항공","도착",6249,1014821,40486
"2015.11","아시아나항공","출발",6239,1014917,41593
"2015.11","에어부산","도착",2451,384393,4441
"2015.11","에어부산","출발",2447,383968,2705
"2015.11","에어인천","도착",69,0,359
"2015.11","에어인천","출발",69,0,858
"2015.11","제주항공","도착",2904,500931,3455
"2015.11","제주항공","출발",2903,502677,3434
"2015.11","진에어","도착",2299,441521,4610
"2015.11","진에어","출발",2300,444432,4556
"2015.11","대한항공","도착",8602,1335282,71776
"2015.11","대한항공","출발",8586,1334429,76634
"2015.11","티웨이항공","도착",1481,239168,1417
"2015.11","티웨이항공","출발",1479,240361,1439
"2015.11","이스타항공","도착",1674,249692,1638
"2015.11","이스타항공","출발",1672,251910,1754
"2015.11","외항사","도착",6305,918412,41022
"2015.11","외항사","출발",6300,927589,51643
"2015.12","아시아나항공","도착",6217,975352,38948
"2015.12","아시아나항공","출발",6226,977196,40229
"2015.12","에어부산","도착",2576,375330,4682
"2015.12","에어부산","출발",2578,377040,2834
"2015.12","에어인천","도착",84,0,252
"2015.12","에어인천","출발",84,0,925
"2015.12","제주항공","도착",3088,492944,3499
"2015.12","제주항공","출발",3089,500877,3492
"2015.12","진에어","도착",2343,405809,4029
"2015.12","진에어","출발",2349,412827,3940
"2015.12","대한항공","도착",8697,1308979,73385
"2015.12","대한항공","출발",8702,1304339,77180
"2015.12","티웨이항공","도착",1669,257717,1526
"2015.12","티웨이항공","출발",1675,260652,1545
"2015.12","이스타항공","도착",1735,250249,1678
"2015.12","이스타항공","출발",1734,254435,1725
"2015.12","외항사","도착",6488,914947,42103
"2015.12","외항사","출발",6494,965238,50083
"2016.01","아시아나항공","도착",6025,1025632,38712
"2016.01","아시아나항공","출발",6028,1027619,39332
"2016.01","에어부산","도착",2466,377139,4933
"2016.01","에어부산","출발",2466,377835,2924
"2016.01","에어인천","도착",60,0,164
"2016.01","에어인천","출발",60,0,593
"2016.01","제주항공","도착",2955,496105,3520
"2016.01","제주항공","출발",2956,500431,3436
"2016.01","진에어","도착",2182,405571,4096
"2016.01","진에어","출발",2182,405590,4008
"2016.01","대한항공","도착",8661,1415327,70129
"2016.01","대한항공","출발",8667,1440201,74708
"2016.01","티웨이항공","도착",1654,278546,1681
"2016.01","티웨이항공","출발",1652,279747,1668
"2016.01","이스타항공","도착",1747,271149,1773
"2016.01","이스타항공","출발",1748,273882,1798
"2016.01","외항사","도착",6756,1059264,41957
