대여소,상태,주소,위도,경도,구
신도림역 1번 출구 앞,운영중,서울특별시 구로구 경인로 688 구로구 신도림동 348-1,37.50972,126.890099,구로구
구일우성(아) 육교 밑,운영중,서울특별시 구로구 구일로2길 59 구로구 구로동 685-524,37.489632,126.876259,구로구
해원리바파크 육교 밑,운영중,서울특별시 구로구 구일로 110 구로구 구로동 642-107,37.495285,126.87216200000002,구로구
정명학원,운영중,서울특별시 서대문구 응암로 66 정명학원,37.578892,126.910736,서대문구
낙원교회 맞은편,운영중,서울특별시 구로구 구로동로42길 43 구로구 구로동 454-92,37.497505,126.884377,구로구
구로디지털단지역 앞,운영중,서울특별시 구로구 시흥대로 577-2 구로구 구로동 1119,37.48494,126.901321,구로구
한신휴아파트 앞,운영중,서울특별시 구로구 디지털로31길 120 구로구 구로동 772,37.4888,126.890663,구로구
구로리공원,운영중,서울특별시 구로구 구로중앙로 13 구로구 구로동 136-14,37.491032,126.892151,구로구
대림역4번출구,운영중,서울특별시 구로구 도림천로 351 구로구 구로동 72-9,37.494591,126.893921,구로구
구로중학교앞,운영중,서울특별시 구로구 구로중앙로 48 구로구 구로동 65,37.494141,126.889984,구로구
연서어린이공원,운영중,서울특별시 서대문구 연희동 519-7 연서어린이공원,37.57222700000001,126.923065,서대문구
삼부르네상스파크빌,운영중,서울특별시 구로구 남부순환로 1299 구로구 가리봉동 127-30,37.478741,126.895096,구로구
동양미래대학교 정문 옆,운영중,서울특별시 구로구 경인로 445 구로구 고척동 63-3,37.499889,126.867699,구로구
고척스카이돔구장 광장,운영중,서울특별시 구로구 경인로 430 구로구 고척동 63-5,37.49947,126.868401,구로구
고척근린공원 고척도서관 앞,운영중,서울특별시 구로구 고척로45길 31 구로구 고척동 산 9-14,37.505135,126.85276,구로구
개봉지구대 개봉치안센터,운영중,서울특별시 구로구 경인로 293 구로구 개봉동 139-4,37.497684,126.853729,구로구
개봉역(북측광장),운영중,서울특별시 구로구 경인로40길 47 구로구 개봉동 416-99,37.494995,126.858253,구로구
개봉푸르지오아파트 상가,운영중,서울특별시 구로구 남부순환로 775 구로구 개봉동 92-1,37.501583,126.84687,구로구
개봉역 1번 출구 자전거보관서쪽,운영중,서울특별시 구로구 경인로40길 47 구로구 개봉동 202-42,37.494282,126.859215,구로구
한진아파트 입구,운영중,서울특별시 구로구 개봉로3길 87 구로구 개봉동 375-4,37.486061,126.852013,구로구
증산교 앞,운영중,서울특별시 서대문구 불광천길 36 증산교 앞,37.577316,126.902969,서대문구
온수역 북측,운영중,서울특별시 구로구 경인로3길 지하 64 구로구 온수동 119-4,37.49279,126.824524,구로구
구로역 광장,운영중,서울특별시 구로구 구로중앙로 174 구로동 603-26,37.503117,126.88038600000002,구로구
모래내고가차도,운영중,서울특별시 서대문구 연희동 446-76 모래내고가차도,37.567657,126.917809,서대문구
천왕이펜하우스 4단지 상가 앞,운영중,서울특별시 구로구 천왕로 9 구로구 천왕동 79-11,37.480289,126.8395,구로구
천왕연지타운2단지 앞,운영중,서울특별시 구로구 오리로 1102-10 구로구 천왕동 257-82,37.482105,126.845726,구로구
천왕역 4번출구 뒤,운영중,서울특별시 구로구 오리로 지하 1154 구로구 오류동 174-6,37.486385,126.839211,구로구
디지털입구 교차로,운영중,서울특별시 구로구 시흥대로 551 디지털입구 교차로,37.482883,126.90103899999998,구로구
도야미리숯불갈비 앞,운영중,서울특별시 구로구 신도림로 67 도야미리숯불갈비 앞,37.51001,126.88205,구로구
구일고등학교 정문,운영중,서울특별시 구로구 구일로 90-51 구일고등학교 정문,37.493401,126.874329,구로구
강서수도사업소민원센터,운영중,서울특별시 구로구 가마산로 272 강서수도사업소민원센터,37.495781,126.890121,구로구
구로구의회 앞,운영중,서울특별시 구로구 가마산로25길 9-24 구로구의회 앞,37.496456,126.889587,구로구
연희교차로 인근,운영중,서울특별시 서대문구 홍제천로 48 연희교차로 인근,37.56612,126.925896,서대문구
화광신문사 앞,운영중,서울특별시 구로구 공원로 68 화광신문사 앞,37.50285,126.889481,구로구
신도림테크노근린공원,운영중,서울특별시 구로구 새말로 121-15 신도림테크노근린공원,37.508194,126.891304,구로구
가리봉동주민센터,운영중,서울특별시 구로구 디지털로26길 5 가리봉동주민센터,37.481602,126.892799,구로구
원메디타운 앞,운영중,서울특별시 구로구 경인로 403 원메디타운 앞,37.49789000000001,126.864502,구로구
삼환로즈빌아파트 105동 옆,운영중,서울특별시 구로구 경인로 343 삼환로즈빌아파트 105동 옆,37.497231,126.859192,구로구
한마을아파트 정문상가,운영중,서울특별시 구로구 경인로 382 한마을아파트 정문상가,37.496498,126.863098,구로구
참새공원(백곡경노당),운영중,서울특별시 구로구 고척로21길 85 참새공원(백곡경노당),37.505138,126.844337,구로구
동인오피스텔 건너편 소공원,운영중,서울특별시 구로구 고척로22길 64 동인오피스텔 건너편 소공원,37.498482,126.847504,구로구
궁동생태공원,운영중,서울특별시 구로구 오리로 1352 궁동생태공원,37.501904,126.82896399999998,구로구
오정초교 앞 보도육교,운영중,서울특별시 구로구 경인로2길 10 오청초교 앞 보도육교,37.490723,126.826393,구로구
오리로와 서해안도로 교차로 앞,운영중,서울특별시 구로구 오리로 1181 오리로와 서해안도로 교차로 앞,37.488598,126.836494,구로구
신도림2차e편한세상아파트 203동 앞,운영중,서울특별시 구로구 신도림로 16 신도림2차e편한세상아파트 203동 앞,37.50518,126.88253799999998,구로구
대림역 1번 출입구 밑,운영중,서울특별시 구로구 도림천로 351 대림역 1번 출입구 밑,37.49258,126.894737,구로구
남구로역 5번 출입구 앞,운영중,서울특별시 구로구 도림로 지하 7 남구로역 5번 출입구 앞,37.48568,126.886703,구로구
천왕역 1번 출입구 앞,운영중,서울특별시 구로구 오리로 지하 1154 천왕역 1번 출입구 앞,37.48621,126.838821,구로구
구로1동우체국 앞,운영중,서울특별시 구로구 구일로 64 구로1동우체국 앞,37.492031,126.873772,구로구
충정2교,운영중,서울특별시 서대문구 충정로3가 155-4 충청2교,37.562138,126.963776,서대문구
천왕이펜하우스5단지 앞,운영중,서울특별시 구로구 천왕로 10 천왕이펜하우스5단지 앞,37.479431,126.842697,구로구
구로동롯데아파트,운영중,서울특별시 구로구 새말로 31 구로동롯데아파트,37.502548,126.883881,구로구
구로구청,운영중,서울특별시 구로구 가마산로 245 구로구청,37.495266,126.888474,구로구
구로도서관,운영중,서울특별시 구로구 공원로 15 구로도서관,37.498516,126.891991,구로구
태평양물산빌딩,운영중,서울특별시 구로구 디지털로31길 12 태평양물산IT빌딩 앞,37.484859,126.895187,구로구
개봉아이파크아파트 앞,운영중,서울특별시 구로구 개봉로2길 133-15 개봉아이파크아파트 앞,37.490341,126.860931,구로구
고척LIGA아파트 앞,운영중,서울특별시 구로구 중앙로 100 고척LIGA아파트 앞,37.50605,126.860786,구로구
서울 월드컵 경기장,운영중,서울특별시 마포구 성산동 515 서울 월드컵 경기장,37.566845,126.896446,마포구
오류동역 맞은편,운영중,서울특별시 구로구 경인로 219 동방서적,37.496761,126.844963,구로구
금강수목원아파트 앞,운영중,서울특별시 구로구 오리로 1197 금강수목원아파트 앞,37.48938,126.834198,구로구
삼성전자 물류센터 앞,운영중,서울특별시 구로구 구일로 126 삼성전자 물류센터 앞,37.496998,126.87178,구로구
국회의원회관,운영중,서울특별시 영등포구 의사당대로 1 1,37.528728,126.914925,영등포구
노들역 1번출구,운영중,서울특별시 동작구 노량진로 지하 238 동작구 본동 344-10,37.512844,126.952469,동작구
사육신공원앞,운영중,서울특별시 동작구 노량진로 191 동작구 노량진동 152-7,37.513359,126.948059,동작구
유한양행앞,운영중,서울특별시 동작구 노량진로 74 동작구 대방동 47-3,37.512939,126.934242,동작구
노량진근린공원 대방공원,운영중,서울특별시 동작구 여의대방로44길 20 동작구 대방동 503-2,37.509369,126.92807,동작구
보라매역 8번출구,운영중,서울특별시 동작구 상도로 지하 2 동작구 대방동 466-51,37.500076,126.921082,동작구
진미파라곤 앞,운영중,서울특별시 영등포구 국회대로76길 10 13-1,37.531239,126.921333,영등포구
녹십초요양병원앞,운영중,서울특별시 동작구 시흥대로 634 동작구 신대방동 699,37.488361,126.906227,동작구
장승배기역 5번출구,운영중,서울특별시 동작구 상도로 지하 188 동작구 노량진동 311-4,37.505852,126.93936200000002,동작구
신대방삼거리역 6번출구쪽,운영중,서울특별시 동작구 상도로 지하 76 동작구 상도동 329-2,37.499855,126.929565,동작구
신대방삼거리역 3번출구쪽,운영중,서울특별시 동작구 상도로 지하 76 동작구 대방동 406-10,37.499645,126.927094,동작구
국민일보 앞,운영중,서울특별시 영등포구 여의공원로 101 101,37.528816,126.92453,영등포구
장승배기역2번출구뒷편쪽,운영중,서울특별시 동작구 상도로 지하 188 동작구 상도동 26-20,37.504498,126.938988,동작구
상도역 1번출구,운영중,서울특별시 동작구 상도로 지하 272 동작구 상도1동 776,37.502178,126.948204,동작구
흑석역 1번출구,운영중,서울특별시 동작구 현충로 지하 90 동작구 흑석동 2-28,37.50938,126.963615,동작구
흑석역 4번출구,운영중,서울특별시 동작구 현충로 지하 90 동작구 현충로 104,37.509056,126.963249,동작구
중앙대학교 정문,운영중,서울특별시 동작구 흑석로 47 동작구 흑석동 221-1,37.507042,126.959152,동작구
남성역 2번출구 뒷편,운영중,서울특별시 동작구 사당로 지하 218 동작구 사당동 712-8,37.48447,126.971428,동작구
국회의사당역 3번출구 옆,운영중,서울특별시 영등포구 국회대로 지하758 758,37.528057,126.918701,영등포구
이수역 11번출구쪽,운영중,서울특별시 동작구 사당로 지하 310 동작구 사당동 144-4,37.485508,126.981621,동작구
사당동 아르테스 웨딩앞,운영중,서울특별시 동작구 동작대로 지하 3 동작구 사당동 1112,37.481491,126.981583,동작구
정금마을 마을버스정류장,운영중,서울특별시 서초구 동작대로 198 동작구 동작동 66-29,37.494705,126.982391,서초구
동작역 5번출구 동작주차공원,운영중,서울특별시 동작구 현충로 지하 220 동작구 동작동 326,37.503189,126.97715,동작구
동작역 7번출구,운영중,서울특별시 동작구 현충로 지하 220 동작구 동작동 203-5,37.503181,126.976089,동작구
국회의사당역 5번출구 옆,운영중,서울특별시 영등포구 의사당대로 8 8,37.528164,126.917023,영등포구
비계 버스정류소,운영중,서울특별시 동작구 현충로 151 동작구 흑석동 28-3,37.506359,126.969078,동작구
사당중학교 버스정류소,운영중,서울특별시 동작구 사당로 169 동작구 사당동 211-2,37.486835,126.968048,동작구
삼일초등학교 인근,운영중,서울특별시 동작구 사당로23나길 27 사당동 708-566,37.488453,126.974213,동작구
산업은행 앞,운영중,서울특별시 영등포구 의사당대로 97 97,37.52626400000001,126.920509,영등포구
노량진역 5번출구,운영중,서울특별시 동작구 노량진로 지하 130 노량진동 60-11,37.513248,126.939972,동작구
삼익아파트,운영중,서울특별시 동작구 만양로 84 노량진동 118-14,37.510548,126.944847,동작구
동작구민 체육센터,운영중,서울특별시 동작구 여의대방로16길 53 신대방동 460-37,37.494499,126.916527,동작구
상도 아이파크 아파트,운영중,서울특별시 동작구 장승배기로 26 상도동 201-38,37.500881,126.94175,동작구
노량진동 맥도널드앞,운영중,서울특별시 동작구 노량진동 113-7 노량진동 맥도널드앞,37.513523,126.943527,동작구
